client,dayofweek,temperature,menu,service_type,food_class,spicy,food_temperature_level,quantity,basic_quantity
분당메모리얼파크,2,35,버섯소불고기,케이터링-베이직,한식,0.3,1,29,40
분당메모리얼파크,3,34,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,25,40
분당메모리얼파크,0,28,제육볶음,케이터링-베이직,한식,0.6,1,40,40
분당메모리얼파크,1,23,안동찜닭,케이터링-베이직,한식,0.8,2,40,40
분당메모리얼파크,3,27,갈비치킨,케이터링-베이직,한식,0.8,1,40,40
분당메모리얼파크,4,29,오삼불고기,케이터링-베이직,한식,0.6,1,40,40
분당메모리얼파크,3,28,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,30,40
분당메모리얼파크,4,27,언양식바싹불고기,케이터링-베이직,한식,0.1,1,33,40
분당메모리얼파크,1,27,닭개장,케이터링-베이직,한식,0.8,2,30,40
분당메모리얼파크,0,15,춘천식 닭갈비,케이터링-베이직,한식,0.5,1,30,40
분당메모리얼파크,1,15,궁보계정,케이터링-베이직,중식,0.4,1,31,40
분당메모리얼파크,1,19,팔도밥상 경기도,케이터링-베이직,한식,0.5,1,30,40
분당메모리얼파크,0,17,크림불고기,케이터링-베이직,양식,0,1,31,40
분당메모리얼파크,1,16,소고기우거지해장국,케이터링-베이직,한식,0.6,2,34,40
분당메모리얼파크,0,8,목살구이와김치찜,케이터링-베이직,한식,0.5,2,32,40
분당메모리얼파크,1,7,소고기산채비빔밥,케이터링-베이직,한식,0.5,1,31,40
분당메모리얼파크,0,16,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,31,40
분당메모리얼파크,1,14,마크니커리,케이터링-베이직,아시안,0.4,2,30,40
분당메모리얼파크,0,5,버섯소불고기,케이터링-베이직,한식,0.3,1,29,40
분당메모리얼파크,1,3,충청도식시골밥상,케이터링-베이직,한식,0.6,1,32,40
분당메모리얼파크,0,13,꿀마늘보쌈,케이터링-베이직,한식,0,0,29,40
분당메모리얼파크,1,10,오야꼬동,케이터링-베이직,일식,0.1,1,30,40
분당메모리얼파크,0,2,오겹두루치기,케이터링-베이직,한식,0.5,1,32,40
분당메모리얼파크,1,8,꼬막비빔밥,케이터링-베이직,한식,0.5,1,30,40
분당메모리얼파크,0,11,춘천식닭갈비,케이터링-베이직,한식,0.5,1,28,40
분당메모리얼파크,1,9,해산물빠에야,케이터링-베이직,양식,0.5,1,27,40
분당메모리얼파크,0,-4,매콤찜닭,케이터링-베이직,한식,0.8,2,25,40
분당메모리얼파크,1,0,연어장덮밥,케이터링-베이직,양식,0,0,32,40
비트센싱,2,21,수제떡갈비,케이터링-베이직,한식,0.1,1,36,36
비트센싱,3,22,숯불닭갈비,케이터링-베이직,한식,0.8,1,36,36
비트센싱,4,21,콩불,케이터링-베이직,한식,0.8,1,36,36
비트센싱,1,21,육회비빔밥,케이터링-베이직,한식,0.5,1,33,36
비트센싱,2,25,매콤찜닭,케이터링-베이직,한식,0.8,2,33,36
비트센싱,3,25,돼지불백,케이터링-베이직,한식,0.6,1,27,36
비트센싱,4,22,미소닭날개조림,케이터링-베이직,한식,0.2,1,28,36
비트센싱,0,15,춘천식 닭갈비,케이터링-베이직,한식,0.5,1,28,36
비트센싱,1,15,껌승,케이터링-베이직,아시안,0.3,0,27,36
비트센싱,2,15,서울식불고기,케이터링-베이직,한식,0.3,1,28,36
비트센싱,3,15,치즈불닭,케이터링-베이직,한식,0.7,1,25,36
비트센싱,4,17,돼지고기두부김치,케이터링-베이직,한식,0.5,1,25,36
비트센싱,0,18,논우렁강된장정식,케이터링-베이직,한식,0.4,1,26,36
비트센싱,1,19,팔도밥상 경기도,케이터링-베이직,한식,0.5,1,23,36
비트센싱,2,18,갈비치킨,케이터링-베이직,한식,0.8,1,28,36
비트센싱,3,19,매콤소불고기,케이터링-베이직,한식,0.8,1,26,36
비트센싱,4,21,수제등심돈가스,케이터링-베이직,일식,0,1,26,36
비트센싱,0,17,크림불고기,케이터링-베이직,양식,0,1,22,36
비트센싱,1,16,소고기우거지해장국,케이터링-베이직,한식,0.6,2,22,36
비트센싱,2,17,주꾸미삼겹,케이터링-베이직,한식,0.8,2,24,36
비트센싱,3,16,유린기,케이터링-베이직,중식,0.4,1,22,36
비트센싱,4,20,닭볶음탕,케이터링-베이직,한식,0.3,2,20,36
비트센싱,0,8,목살구이와김치찜,케이터링-베이직,한식,0.5,2,31,36
비트센싱,1,7,소고기산채비빔밥,케이터링-베이직,한식,0.5,1,28,36
비트센싱,2,7,안동찜닭,케이터링-베이직,한식,0.8,2,33,36
비트센싱,3,11,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,28,36
비트센싱,4,9,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,27,36
비트센싱,0,16,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,26,36
비트센싱,1,14,마크니커리,케이터링-베이직,아시안,0.4,2,18,36
비트센싱,2,13,언양식바싹불고기,케이터링-베이직,한식,0.1,1,23,36
비트센싱,3,17,오삼제육볶음,케이터링-베이직,한식,0.6,1,18,36
비트센싱,4,18,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,17,36
비트센싱,0,5,버섯소불고기,케이터링-베이직,한식,0.3,1,26,36
비트센싱,2,9,훈제오리주물럭,케이터링-베이직,한식,0.5,1,26,36
비트센싱,3,11,맥적,케이터링-베이직,한식,0.2,1,20,36
비트센싱,4,8,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,21,36
비트센싱,0,13,꿀마늘보쌈,케이터링-베이직,한식,0,0,31,36
비트센싱,1,10,오야꼬동,케이터링-베이직,일식,0.1,1,25,36
비트센싱,2,2,영양돼지갈비찜,케이터링-베이직,한식,0.8,2,30,36
비트센싱,3,7,닭강정,케이터링-베이직,한식,0,1,24,36
비트센싱,4,4,마파두부덮밥,케이터링-베이직,한식,0.6,2,23,36
비트센싱,0,11,된장차슈,케이터링-베이직,일식,0.3,1,27,36
비트센싱,1,12,소고기육개장,케이터링-베이직,한식,0.7,2,20,36
비트센싱,2,12,수제떡갈비,케이터링-베이직,한식,0.1,1,24,36
비트센싱,3,11,숯불닭갈비,케이터링-베이직,한식,0.8,1,22,36
비트센싱,4,9,콩나물불고기,케이터링-베이직,한식,0.8,1,20,36
비트센싱,0,2,오겹두루치기,케이터링-베이직,한식,0.5,1,22,36
비트센싱,1,8,꼬막비빔밥,케이터링-베이직,한식,0.5,1,20,36
비트센싱,2,11,매콤소불고기,케이터링-베이직,한식,0.8,1,24,36
비트센싱,3,10,돼지불백,케이터링-베이직,한식,0.6,1,20,36
비트센싱,4,-2,미소닭조림,케이터링-베이직,한식,0.2,1,20,36
비트센싱,0,11,춘천식닭갈비,케이터링-베이직,한식,0.5,1,20,36
비트센싱,1,9,해산물빠에야,케이터링-베이직,양식,0.5,1,20,36
비트센싱,2,8,서울식불고기,케이터링-베이직,한식,0.3,1,22,36
비트센싱,3,8,고추장대파돼지불고기,케이터링-베이직,한식,0.6,1,20,36
비트센싱,4,2,허브버터로스트치킨,케이터링-베이직,양식,0.2,1,20,36
비트센싱,0,-4,매콤찜닭,케이터링-베이직,한식,0.8,2,15,36
비트센싱,1,0,연어장덮밥,케이터링-베이직,양식,0,0,15,36
비트센싱,2,7,갈비치킨,케이터링-베이직,한식,0.8,1,15,36
비헤이브글로벌,0,30,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,35,35
비헤이브글로벌,1,30,새싹보리비빔밥,케이터링-베이직,한식,0.6,1,35,35
비헤이브글로벌,2,29,목살구이와김치찜,케이터링-베이직,한식,0.5,2,35,35
비헤이브글로벌,3,27,훈제오리주물럭,케이터링-베이직,한식,0.5,1,35,35
비헤이브글로벌,4,29,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,30,35
비헤이브글로벌,3,28,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,30,35
비헤이브글로벌,4,27,언양식바싹불고기,케이터링-베이직,한식,0.1,1,30,35
비헤이브글로벌,0,24,버섯소불고기,케이터링-베이직,한식,0.3,1,35,35
비헤이브글로벌,1,25,제주도한상,케이터링-베이직,한식,0.6,1,35,35
비헤이브글로벌,2,22,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,35,35
비헤이브글로벌,3,26,맥적,케이터링-베이직,한식,0.2,1,35,35
비헤이브글로벌,4,28,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,35,35
비헤이브글로벌,1,27,닭개장,케이터링-베이직,한식,0.8,2,35,35
비헤이브글로벌,2,21,수제떡갈비,케이터링-베이직,한식,0.1,1,32,35
비헤이브글로벌,3,22,숯불닭갈비,케이터링-베이직,한식,0.8,1,32,35
비헤이브글로벌,4,21,콩불,케이터링-베이직,한식,0.8,1,32,35
비헤이브글로벌,1,21,육회비빔밥,케이터링-베이직,한식,0.5,1,32,35
비헤이브글로벌,2,25,매콤찜닭,케이터링-베이직,한식,0.8,2,32,35
비헤이브글로벌,3,25,돼지불백,케이터링-베이직,한식,0.6,1,32,35
비헤이브글로벌,4,22,미소닭날개조림,케이터링-베이직,한식,0.2,1,32,35
비헤이브글로벌,0,15,춘천식 닭갈비,케이터링-베이직,한식,0.5,1,32,35
비헤이브글로벌,1,15,껌승,케이터링-베이직,아시안,0.3,0,32,35
비헤이브글로벌,2,15,서울식불고기,케이터링-베이직,한식,0.3,1,32,35
비헤이브글로벌,3,15,치즈불닭,케이터링-베이직,한식,0.7,1,32,35
비헤이브글로벌,4,17,돼지고기두부김치,케이터링-베이직,한식,0.5,1,32,35
비헤이브글로벌,0,18,논우렁강된장정식,케이터링-베이직,한식,0.4,1,32,35
비헤이브글로벌,1,19,팔도밥상 경기도,케이터링-베이직,한식,0.5,1,32,35
비헤이브글로벌,2,18,갈비치킨,케이터링-베이직,한식,0.8,1,32,35
비헤이브글로벌,3,19,매콤소불고기,케이터링-베이직,한식,0.8,1,32,35
비헤이브글로벌,4,21,수제등심돈가스,케이터링-베이직,일식,0,1,32,35
비헤이브글로벌,0,17,크림불고기,케이터링-베이직,양식,0,1,32,35
비헤이브글로벌,1,16,소고기우거지해장국,케이터링-베이직,한식,0.6,2,32,35
비헤이브글로벌,2,17,주꾸미삼겹,케이터링-베이직,한식,0.8,2,32,35
비헤이브글로벌,3,16,유린기,케이터링-베이직,중식,0.4,1,32,35
비헤이브글로벌,4,20,닭볶음탕,케이터링-베이직,한식,0.3,2,32,35
비헤이브글로벌,0,8,목살구이와김치찜,케이터링-베이직,한식,0.5,2,32,35
비헤이브글로벌,1,7,소고기산채비빔밥,케이터링-베이직,한식,0.5,1,32,35
비헤이브글로벌,2,7,안동찜닭,케이터링-베이직,한식,0.8,2,32,35
비헤이브글로벌,3,11,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,32,35
비헤이브글로벌,4,9,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,32,35
비헤이브글로벌,0,16,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,32,35
비헤이브글로벌,1,14,마크니커리,케이터링-베이직,아시안,0.4,2,32,35
비헤이브글로벌,2,13,언양식바싹불고기,케이터링-베이직,한식,0.1,1,32,35
비헤이브글로벌,3,17,오삼제육볶음,케이터링-베이직,한식,0.6,1,32,35
비헤이브글로벌,4,18,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,32,35
비헤이브글로벌,0,5,버섯소불고기,케이터링-베이직,한식,0.3,1,32,35
비헤이브글로벌,1,3,충청도식시골밥상,케이터링-베이직,한식,0.6,1,32,35
비헤이브글로벌,2,9,훈제오리주물럭,케이터링-베이직,한식,0.5,1,32,35
비헤이브글로벌,3,11,맥적,케이터링-베이직,한식,0.2,1,32,35
비헤이브글로벌,4,8,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,32,35
비헤이브글로벌,0,13,꿀마늘보쌈,케이터링-베이직,한식,0,0,32,35
비헤이브글로벌,1,10,오야꼬동,케이터링-베이직,일식,0.1,1,32,35
비헤이브글로벌,2,2,영양돼지갈비찜,케이터링-베이직,한식,0.8,2,32,35
비헤이브글로벌,3,7,닭강정,케이터링-베이직,한식,0,1,32,35
비헤이브글로벌,4,4,마파두부덮밥,케이터링-베이직,한식,0.6,2,32,35
비헤이브글로벌,0,11,된장차슈,케이터링-베이직,일식,0.3,1,30,35
비헤이브글로벌,1,12,소고기육개장,케이터링-베이직,한식,0.7,2,30,35
비헤이브글로벌,2,12,수제떡갈비,케이터링-베이직,한식,0.1,1,30,35
비헤이브글로벌,3,11,숯불닭갈비,케이터링-베이직,한식,0.8,1,30,35
비헤이브글로벌,4,9,콩나물불고기,케이터링-베이직,한식,0.8,1,30,35
비헤이브글로벌,0,2,오겹두루치기,케이터링-베이직,한식,0.5,1,30,35
비헤이브글로벌,1,8,꼬막비빔밥,케이터링-베이직,한식,0.5,1,30,35
비헤이브글로벌,2,11,매콤소불고기,케이터링-베이직,한식,0.8,1,30,35
비헤이브글로벌,3,10,돼지불백,케이터링-베이직,한식,0.6,1,30,35
비헤이브글로벌,4,-2,미소닭조림,케이터링-베이직,한식,0.2,1,30,35
비헤이브글로벌,0,11,춘천식닭갈비,케이터링-베이직,한식,0.5,1,30,35
비헤이브글로벌,1,9,해산물빠에야,케이터링-베이직,양식,0.5,1,30,35
비헤이브글로벌,2,8,서울식불고기,케이터링-베이직,한식,0.3,1,30,35
비헤이브글로벌,3,8,고추장대파돼지불고기,케이터링-베이직,한식,0.6,1,30,35
비헤이브글로벌,4,2,허브버터로스트치킨,케이터링-베이직,양식,0.2,1,30,35
비헤이브글로벌,0,-4,매콤찜닭,케이터링-베이직,한식,0.8,2,30,35
비헤이브글로벌,1,0,연어장덮밥,케이터링-베이직,양식,0,0,30,35
비헤이브글로벌,2,7,갈비치킨,케이터링-베이직,한식,0.8,1,30,35
비헤이브글로벌,3,-1,논우렁강된장정식,케이터링-베이직,한식,0.4,1,30,35
비헤이브글로벌,4,-3,수제등심돈가스,케이터링-베이직,일식,0,1,30,35
서울선정형외과,0,11,춘천식닭갈비,케이터링-베이직,한식,0.5,1,33,35
서울선정형외과,1,9,해산물빠에야,케이터링-베이직,양식,0.5,1,32,35
서울선정형외과,2,8,서울식불고기,케이터링-베이직,한식,0.3,1,33,35
서울선정형외과,3,8,고추장대파돼지불고기,케이터링-베이직,한식,0.6,1,33,35
서울선정형외과,4,2,허브버터로스트치킨,케이터링-베이직,양식,0.2,1,33,35
서울선정형외과,0,-4,매콤찜닭,케이터링-베이직,한식,0.8,2,30,35
서울선정형외과,1,0,연어장덮밥,케이터링-베이직,양식,0,0,30,35
서울선정형외과,2,7,갈비치킨,케이터링-베이직,한식,0.8,1,30,35
서울선정형외과,3,-1,논우렁강된장정식,케이터링-베이직,한식,0.4,1,30,35
서울선정형외과,4,-3,수제등심돈가스,케이터링-베이직,일식,0,1,30,35
세종메디칼,0,31,춘천식닭갈비,케이터링-베이직,한식,0.5,1,38,40
세종메디칼,0,36,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,38,40
세종메디칼,1,35,전라도한상,케이터링-베이직,한식,0.6,1,38,40
세종메디칼,2,35,버섯소불고기,케이터링-베이직,한식,0.3,1,38,40
세종메디칼,3,34,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,38,40
세종메디칼,4,35,미나리삼겹구이,케이터링-베이직,한식,0,1,38,40
세종메디칼,0,29,숯불닭갈비,케이터링-베이직,한식,0.8,1,38,40
세종메디칼,1,33,소고기우거지해장국,케이터링-베이직,한식,0.6,2,38,40
세종메디칼,2,33,동파육,케이터링-베이직,중식,0.3,1,38,40
세종메디칼,3,34,훈제오리주물럭,케이터링-베이직,한식,0.5,1,38,40
세종메디칼,4,32,수제떡갈비,케이터링-베이직,한식,0.1,1,38,40
세종메디칼,0,34,매콤소불고기,케이터링-베이직,한식,0.8,1,38,40
세종메디칼,1,32,연어회덮밥,케이터링-베이직,양식,0.2,0,38,40
세종메디칼,2,32,오겹두루치기,케이터링-베이직,한식,0.5,1,38,40
세종메디칼,3,31,매콤찜닭,케이터링-베이직,한식,0.8,2,38,40
세종메디칼,4,31,된장차슈,케이터링-베이직,일식,0.3,1,38,40
세종메디칼,0,26,닭볶음탕,케이터링-베이직,한식,0.3,2,24,40
세종메디칼,1,23,황태콩나물해장국,케이터링-베이직,한식,0.1,2,24,40
세종메디칼,2,28,크림불고기,케이터링-베이직,양식,0,1,24,40
세종메디칼,3,29,유린기,케이터링-베이직,중식,0.4,1,24,40
세종메디칼,4,29,주꾸미삼겹,케이터링-베이직,한식,0.8,2,24,40
세종메디칼,0,30,깻잎된장제육볶음,케이터링-베이직,한식,0.6,1,29,40
세종메디칼,1,30,새싹보리비빔밥,케이터링-베이직,한식,0.6,1,29,40
세종메디칼,2,29,목살구이와김치찜,케이터링-베이직,한식,0.5,2,29,40
세종메디칼,3,27,훈제오리주물럭,케이터링-베이직,한식,0.5,1,29,40
세종메디칼,4,29,매콤돼지갈비찜,케이터링-베이직,한식,0.9,2,29,40
세종메디칼,3,28,순살갈릭양념치킨,케이터링-베이직,한식,0.2,1,29,40
세종메디칼,4,27,언양식바싹불고기,케이터링-베이직,한식,0.1,1,29,40
세종메디칼,0,24,버섯소불고기,케이터링-베이직,한식,0.3,1,29,40
세종메디칼,1,25,제주도한상,케이터링-베이직,한식,0.6,1,29,40
세종메디칼,2,22,로스트데리야끼치킨,케이터링-베이직,한식,0.2,1,29,40
세종메디칼,3,26,맥적,케이터링-베이직,한식,0.2,1,29,40
세종메디칼,4,28,매콤오븐닭구이,케이터링-베이직,한식,0.8,1,29,40
세종메디칼,1,27,닭개장,케이터링-베이직,한식,0.8,2,29,40
세종메디칼,2,21,수제떡갈비,케이터링-베이직,한식,0.1,1,29,40
세종메디칼,3,22,숯불닭갈비,케이터링-베이직,한식,0.8,1,29,40
세종메디칼,4,21,콩불,케이터링-베이직,한식,0.8,1,29,40
